platform,brand,product_count,total_daily_units_est,total_monthly_units_est,location,scraped_at
flipkart,SOBISCO,2,48.3,1449.0,,2026-03-22T12:18:25
flipkart,HICODE,3,47.9,1437.0,,2026-03-22T12:18:25
flipkart,Speoma,1,47.8,1434.0,,2026-03-22T12:18:25
flipkart,Catbox,1,47.4,1422.0,,2026-03-22T12:18:25
flipkart,HRKH,1,47.4,1422.0,,2026-03-22T12:18:25
flipkart,Hindware Smart Appliances,1,46.8,1404.0,,2026-03-22T12:18:25
flipkart,aadi,1,46.2,1386.0,,2026-03-22T12:18:25
flipkart,Nutraj,2,46.0,1380.0,,2026-03-22T12:18:25
flipkart,Groovix,1,46.0,1380.0,,2026-03-22T12:18:25
flipkart,VILEN,1,45.9,1377.0,,2026-03-22T12:18:25
flipkart,NeutriOne,2,45.8,1374.0,,2026-03-22T12:18:25
flipkart,SAFARI,3,45.6,1368.0,,2026-03-22T12:18:25
flipkart,FLAIR,2,45.5,1365.0,,2026-03-22T12:18:25
flipkart,OGGN,1,45.4,1362.0,,2026-03-22T12:18:25
flipkart,hmd,1,45.3,1359.0,,2026-03-22T12:18:25
flipkart,REDLUV,1,45.3,1359.0,,2026-03-22T12:18:25
flipkart,Abros,5,45.0,1350.0,,2026-03-22T12:18:25
flipkart,Bouncy Bright,1,44.9,1347.0,,2026-03-22T12:18:25
flipkart,Caprese,2,44.8,1344.0,,2026-03-22T12:18:25
flipkart,BOROSIL by BOROSIL,1,44.6,1338.0,,2026-03-22T12:18:25
flipkart,PURCHAZE24X7,2,44.4,1332.0,,2026-03-22T12:18:25
flipkart,Oyo Baby,4,44.4,1332.0,,2026-03-22T12:18:25
flipkart,Tara,2,44.1,1323.0,,2026-03-22T12:18:25
flipkart,Voltas,1,43.9,1317.0,,2026-03-22T12:18:25
flipkart,YUGNUTS,1,43.7,1311.0,,2026-03-22T12:18:25
flipkart,Grand plus,1,43.4,1302.0,,2026-03-22T12:18:25
flipkart,CASPIAN,2,43.3,1299.0,,2026-03-22T12:18:25
flipkart,WeiKFiELD,1,43.1,1293.0,,2026-03-22T12:18:25
flipkart,LuvLap,2,43.1,1293.0,,2026-03-22T12:18:25
flipkart,WishCare,1,42.9,1287.0,,2026-03-22T12:18:25
flipkart,CADLEC,1,42.8,1284.0,,2026-03-22T12:18:25
flipkart,Velxo Organics,1,42.7,1281.0,,2026-03-22T12:18:25
flipkart,Green Home,1,42.5,1275.0,,2026-03-22T12:18:25
flipkart,Zarista Creation,1,42.3,1269.0,,2026-03-22T12:18:25
flipkart,Mamaearth,2,42.1,1263.0,,2026-03-22T12:18:25
flipkart,GJSHOP,1,41.9,1257.0,,2026-03-22T12:18:25
flipkart,True Elements,2,41.9,1257.0,,2026-03-22T12:18:25
flipkart,WiseHome,2,41.9,1257.0,,2026-03-22T12:18:25
flipkart,SmartKids,1,41.8,1254.0,,2026-03-22T12:18:25
flipkart,MGKENTERPRISE,3,41.6,1248.0,,2026-03-22T12:18:25
flipkart,NIVIA,5,41.5,1245.0,,2026-03-22T12:18:25
flipkart,nutella,1,41.3,1239.0,,2026-03-22T12:18:25
flipkart,Exciting Lives,1,41.0,1230.0,,2026-03-22T12:18:25
flipkart,BRITANNIA,1,40.8,1224.0,,2026-03-22T12:18:25
flipkart,Wowper,2,40.2,1206.0,,2026-03-22T12:18:25
flipkart,Steadfast NUTRITION,5,40.2,1206.0,,2026-03-22T12:18:25
flipkart,DNJ,1,40.1,1203.0,,2026-03-22T12:18:25
flipkart,Gritzo,2,39.5,1185.0,,2026-03-22T12:18:25
flipkart,Naygt,1,39.3,1179.0,,2026-03-22T12:18:25
flipkart,BXHP,1,39.2,1176.0,,2026-03-22T12:18:25
flipkart,AMPEREUS,1,39.2,1176.0,,2026-03-22T12:18:25
flipkart,RBEE,1,39.1,1173.0,,2026-03-22T12:18:25
flipkart,Ruby Perl,1,38.8,1164.0,,2026-03-22T12:18:25
flipkart,ACTIVA,1,38.8,1164.0,,2026-03-22T12:18:25
flipkart,HALA,1,38.7,1161.0,,2026-03-22T12:18:25
flipkart,BAJAJ by 0,1,38.6,1158.0,,2026-03-22T12:18:25
flipkart,SPRENGE,1,38.5,1155.0,,2026-03-22T12:18:25
flipkart,IT Pure Beauty,1,38.4,1152.0,,2026-03-22T12:18:25
flipkart,Adrenex,1,38.3,1149.0,,2026-03-22T12:18:25
flipkart,TISSOT,2,38.3,1149.0,,2026-03-22T12:18:25
flipkart,Mira Farmcraft,1,38.3,1149.0,,2026-03-22T12:18:25
flipkart,HomeCloud,1,38.2,1146.0,,2026-03-22T12:18:25
flipkart,Muma's Love,1,38.1,1143.0,,2026-03-22T12:18:25
flipkart,Bluejay,1,38.0,1140.0,,2026-03-22T12:18:25
flipkart,YONEX,1,37.9,1137.0,,2026-03-22T12:18:25
flipkart,MUSCLEBLAZE,2,37.6,1128.0,,2026-03-22T12:18:25
flipkart,PEACORA,1,37.6,1128.0,,2026-03-22T12:18:25
flipkart,Galactic,1,37.5,1125.0,,2026-03-22T12:18:25
flipkart,Flair Creative Disney,2,37.5,1125.0,,2026-03-22T12:18:25
flipkart,Nature Aahar,3,37.3,1119.0,,2026-03-22T12:18:25
flipkart,OFFYX,3,37.1,1113.0,,2026-03-22T12:18:25
flipkart,sports & fitness junction,4,37.1,1113.0,,2026-03-22T12:18:25
flipkart,IQOO,2,36.8,1104.0,,2026-03-22T12:18:25
flipkart,Skystar,2,36.8,1104.0,,2026-03-22T12:18:25
flipkart,HNO SALES,1,36.8,1104.0,,2026-03-22T12:18:25
flipkart,MAA HOME CONCEPT,3,36.6,1098.0,,2026-03-22T12:18:25
flipkart,SIMILIA,1,36.5,1095.0,,2026-03-22T12:18:25
flipkart,Crossbow,1,36.1,1083.0,,2026-03-22T12:18:25
flipkart,MOM & SON,1,35.7,1071.0,,2026-03-22T12:18:25
flipkart,Superbottoms,1,35.7,1071.0,,2026-03-22T12:18:25
flipkart,Kundan,1,35.5,1065.0,,2026-03-22T12:18:25
flipkart,parth,2,35.1,1053.0,,2026-03-22T12:18:25
flipkart,AMMINO,1,35.1,1053.0,,2026-03-22T12:18:25
flipkart,AUSK,1,34.9,1047.0,,2026-03-22T12:18:25
flipkart,aurapuro,1,34.8,1044.0,,2026-03-22T12:18:25
flipkart,PDS STEEL,1,34.5,1035.0,,2026-03-22T12:18:25
flipkart,WEMOL,1,34.5,1035.0,,2026-03-22T12:18:25
flipkart,Kaynka,1,34.3,1029.0,,2026-03-22T12:18:25
flipkart,Classic Essentials,1,34.1,1023.0,,2026-03-22T12:18:25
flipkart,OnePlus,1,34.0,1020.0,,2026-03-22T12:18:25
flipkart,Cadlec,1,34.0,1020.0,,2026-03-22T12:18:25
flipkart,UNIQPAL,1,34.0,1020.0,,2026-03-22T12:18:25
flipkart,ADW CRAFT'S,2,33.8,1014.0,,2026-03-22T12:18:25
flipkart,SMART BOY,1,33.7,1011.0,,2026-03-22T12:18:25
flipkart,BOLDFIT,1,33.5,1005.0,,2026-03-22T12:18:25
flipkart,DHN Daily Health Nutrition,1,33.3,999.0,,2026-03-22T12:18:25
flipkart,Home Tree,2,33.2,996.0,,2026-03-22T12:18:25
flipkart,WOW Life Science,1,33.1,993.0,,2026-03-22T12:18:25
flipkart,JMD Creation,2,33.1,993.0,,2026-03-22T12:18:25
flipkart,Hiran,2,33.0,990.0,,2026-03-22T12:18:25
flipkart,SPACEWOOD,1,32.9,987.0,,2026-03-22T12:18:25
flipkart,Glancing,1,32.8,984.0,,2026-03-22T12:18:25
flipkart,METRONAUT By Flipkart,1,32.7,981.0,,2026-03-22T12:18:25
flipkart,Aldeira,1,32.6,978.0,,2026-03-22T12:18:25
flipkart,Craftacious,1,32.6,978.0,,2026-03-22T12:18:25
flipkart,NATIVE By Urban Company,1,32.5,975.0,,2026-03-22T12:18:25
flipkart,4 SACRED,4,32.4,972.0,,2026-03-22T12:18:25
flipkart,homewey decor,1,32.4,972.0,,2026-03-22T12:18:25
flipkart,HH WOOD AND CRAFTS,1,31.8,954.0,,2026-03-22T12:18:25
flipkart,lymn,1,31.7,951.0,,2026-03-22T12:18:25
flipkart,Beauty Women,1,31.5,945.0,,2026-03-22T12:18:25
flipkart,gadgetschroma,1,31.5,945.0,,2026-03-22T12:18:25
flipkart,EVRGLOW,1,31.3,939.0,,2026-03-22T12:18:25
flipkart,Homeberg by homeberg,1,31.3,939.0,,2026-03-22T12:18:25
flipkart,Boost,1,31.1,933.0,,2026-03-22T12:18:25
flipkart,Funity,1,31.1,933.0,,2026-03-22T12:18:25
flipkart,GARNIER,1,31.0,930.0,,2026-03-22T12:18:25
flipkart,Heart Home,1,30.9,927.0,,2026-03-22T12:18:25
flipkart,AMION,1,30.9,927.0,,2026-03-22T12:18:25
flipkart,ULTIMATE GOAL,1,30.8,924.0,,2026-03-22T12:18:25
flipkart,SeaRegal,1,30.6,918.0,,2026-03-22T12:18:25
flipkart,HASTHIP,1,30.5,915.0,,2026-03-22T12:18:25
flipkart,End2End Nutrition,1,30.3,909.0,,2026-03-22T12:18:25
flipkart,facto,1,30.1,903.0,,2026-03-22T12:18:25
flipkart,DOCURA,1,29.9,897.0,,2026-03-22T12:18:25
flipkart,Daniel Radcliffe,1,29.9,897.0,,2026-03-22T12:18:25
flipkart,VARIETY,1,29.9,897.0,,2026-03-22T12:18:25
flipkart,Pandaoriginals,2,29.8,894.0,,2026-03-22T12:18:25
flipkart,Pepe Jeans,1,29.7,891.0,,2026-03-22T12:18:25
flipkart,Sugar free,2,29.6,888.0,,2026-03-22T12:18:25
flipkart,Neel,1,29.5,885.0,,2026-03-22T12:18:25
flipkart,Z Blue,1,29.4,882.0,,2026-03-22T12:18:25
flipkart,Rahidhay,1,29.4,882.0,,2026-03-22T12:18:25
flipkart,ZWEELAY,1,29.4,882.0,,2026-03-22T12:18:25
flipkart,PURKAIT FISHNET,1,29.3,879.0,,2026-03-22T12:18:25
flipkart,Midea,1,29.3,879.0,,2026-03-22T12:18:25
flipkart,RUSTET,2,29.2,876.0,,2026-03-22T12:18:25
flipkart,Pediasure,2,29.2,876.0,,2026-03-22T12:18:25
flipkart,Morphy Richards,2,29.2,876.0,,2026-03-22T12:18:25
flipkart,HouseOfWood,3,29.1,873.0,,2026-03-22T12:18:25
flipkart,toplis,1,28.8,864.0,,2026-03-22T12:18:25
flipkart,KADAM,1,28.8,864.0,,2026-03-22T12:18:25
flipkart,Askprints,1,28.8,864.0,,2026-03-22T12:18:25
flipkart,ZKU,1,28.7,861.0,,2026-03-22T12:18:25
flipkart,Urja,1,28.7,861.0,,2026-03-22T12:18:25
flipkart,GONAZO,1,28.7,861.0,,2026-03-22T12:18:25
flipkart,Centrum,2,28.6,858.0,,2026-03-22T12:18:25
flipkart,Astra Zone,1,28.5,855.0,,2026-03-22T12:18:25
flipkart,HMFURRYS,1,28.4,852.0,,2026-03-22T12:18:25
flipkart,ARISTOCRAT,1,28.4,852.0,,2026-03-22T12:18:25
flipkart,Yogabar,1,28.3,849.0,,2026-03-22T12:18:25
flipkart,Home Stylish,3,28.2,846.0,,2026-03-22T12:18:25
flipkart,Flipkart Perfect Homes Studio,1,28.1,843.0,,2026-03-22T12:18:25
flipkart,chiku,2,27.9,837.0,,2026-03-22T12:18:25
flipkart,HRSGS,2,27.8,834.0,,2026-03-22T12:18:25
flipkart,G-CHARGE,1,27.8,834.0,,2026-03-22T12:18:25
flipkart,Tripole,1,27.7,831.0,,2026-03-22T12:18:25
flipkart,Nutritoz,2,27.6,828.0,,2026-03-22T12:18:25
flipkart,PRISCA,1,27.5,825.0,,2026-03-22T12:18:25
flipkart,Prestige,2,27.4,822.0,,2026-03-22T12:18:25
flipkart,Lipton,2,27.3,819.0,,2026-03-22T12:18:25
flipkart,KIdbea,1,27.2,816.0,,2026-03-22T12:18:25
flipkart,ABREXO,1,27.2,816.0,,2026-03-22T12:18:25
flipkart,VAN HEUSEN,2,27.2,816.0,,2026-03-22T12:18:25
flipkart,Learn With Fun,2,27.2,816.0,,2026-03-22T12:18:25
flipkart,Kaka Ji,1,27.1,813.0,,2026-03-22T12:18:25
flipkart,little whiskey,1,26.8,804.0,,2026-03-22T12:18:25
flipkart,NOVEL,3,26.6,798.0,,2026-03-22T12:18:25
flipkart,Vervita,1,26.6,798.0,,2026-03-22T12:18:25
flipkart,CrazyBuy,1,26.5,795.0,,2026-03-22T12:18:25
flipkart,Vanray Fashion,1,26.4,792.0,,2026-03-22T12:18:25
flipkart,jay gatrad seller,1,26.4,792.0,,2026-03-22T12:18:25
flipkart,VW,2,26.4,792.0,,2026-03-22T12:18:25
flipkart,Layasa,1,26.3,789.0,,2026-03-22T12:18:25
flipkart,OMSSDN,1,26.2,786.0,,2026-03-22T12:18:25
flipkart,BIG ROCK NUTRITION,1,26.2,786.0,,2026-03-22T12:18:25
flipkart,GATHA SALES,1,26.1,783.0,,2026-03-22T12:18:25
flipkart,HOMBLI,2,26.1,783.0,,2026-03-22T12:18:25
flipkart,Trance Home Linen,1,26.1,783.0,,2026-03-22T12:18:25
flipkart,RapidBox,1,26.0,780.0,,2026-03-22T12:18:25
flipkart,Kapiva,1,25.9,777.0,,2026-03-22T12:18:25
flipkart,mattel GAMES,1,25.9,777.0,,2026-03-22T12:18:25
flipkart,Honey Boo,3,25.6,768.0,,2026-03-22T12:18:25
flipkart,BOROSIL,1,25.5,765.0,,2026-03-22T12:18:25
flipkart,Whirlpool,3,25.5,765.0,,2026-03-22T12:18:25
flipkart,Jaipan,1,25.3,759.0,,2026-03-22T12:18:25
flipkart,GREEN SOUL,1,25.3,759.0,,2026-03-22T12:18:25
flipkart,GetSetNova,1,25.1,753.0,,2026-03-22T12:18:25
flipkart,Bata,2,24.9,747.0,,2026-03-22T12:18:25
flipkart,HomeStore-YEP,1,24.7,741.0,,2026-03-22T12:18:25
flipkart,kitchoff,1,24.7,741.0,,2026-03-22T12:18:25
flipkart,SLOVIC,1,24.6,738.0,,2026-03-22T12:18:25
flipkart,Vilante,2,24.3,729.0,,2026-03-22T12:18:25
flipkart,Rusabl,1,24.2,726.0,,2026-03-22T12:18:25
flipkart,Lucifer,2,24.1,723.0,,2026-03-22T12:18:25
flipkart,LEOMORD,2,24.1,723.0,,2026-03-22T12:18:25
flipkart,Bubblino,1,24.0,720.0,,2026-03-22T12:18:25
flipkart,3D METRO SUPER STORE,2,23.9,717.0,,2026-03-22T12:18:25
flipkart,PATANJALI,1,23.8,714.0,,2026-03-22T12:18:25
flipkart,SHIFTER,1,23.8,714.0,,2026-03-22T12:18:25
flipkart,Pank-Smith,1,23.8,714.0,,2026-03-22T12:18:25
flipkart,StealODeal,2,23.8,714.0,,2026-03-22T12:18:25
flipkart,Spocco,2,23.7,711.0,,2026-03-22T12:18:25
flipkart,NIROVITA,1,23.7,711.0,,2026-03-22T12:18:25
flipkart,Aayatouch,4,23.7,711.0,,2026-03-22T12:18:25
flipkart,AJANTA,2,23.3,699.0,,2026-03-22T12:18:25
flipkart,Wristy,2,23.3,699.0,,2026-03-22T12:18:25
flipkart,Rohitcircuits,1,23.2,696.0,,2026-03-22T12:18:25
flipkart,Orient Electric,1,23.1,693.0,,2026-03-22T12:18:25
flipkart,Ziaula,3,23.1,693.0,,2026-03-22T12:18:25
flipkart,COMPLAN,5,22.8,684.0,,2026-03-22T12:18:25
flipkart,Brazilian,1,22.7,681.0,,2026-03-22T12:18:25
flipkart,vinika,2,22.5,675.0,,2026-03-22T12:18:25
flipkart,AK TOYS,1,22.5,675.0,,2026-03-22T12:18:25
flipkart,ELIGHTWAY MART,1,22.3,669.0,,2026-03-22T12:18:25
flipkart,Follihair New,1,22.3,669.0,,2026-03-22T12:18:25
flipkart,Apcox,1,22.2,666.0,,2026-03-22T12:18:25
flipkart,Cargo,1,22.1,663.0,,2026-03-22T12:18:25
flipkart,Dabur,1,22.1,663.0,,2026-03-22T12:18:25
flipkart,VIKJIT HERBALS,2,22.1,663.0,,2026-03-22T12:18:25
flipkart,Americanviber,2,22.0,660.0,,2026-03-22T12:18:25
flipkart,maraxis,1,21.9,657.0,,2026-03-22T12:18:25
flipkart,kiyo,1,21.8,654.0,,2026-03-22T12:18:25
flipkart,PETER ENGLAND,1,21.7,651.0,,2026-03-22T12:18:25
flipkart,Triveni almirah,1,21.7,651.0,,2026-03-22T12:18:25
flipkart,CELLO,1,21.6,648.0,,2026-03-22T12:18:25
flipkart,Owlix,1,21.4,642.0,,2026-03-22T12:18:25
flipkart,Centuary,1,21.4,642.0,,2026-03-22T12:18:25
flipkart,Big India Mart,1,21.3,639.0,,2026-03-22T12:18:25
flipkart,Unistar,1,21.2,636.0,,2026-03-22T12:18:25
flipkart,SRE,1,20.9,627.0,,2026-03-22T12:18:25
flipkart,Story@home,2,20.9,627.0,,2026-03-22T12:18:25
flipkart,RLS,2,20.9,627.0,,2026-03-22T12:18:25
flipkart,CANWELL,1,20.9,627.0,,2026-03-22T12:18:25
flipkart,LOUIS PHILIPPE,1,20.8,624.0,,2026-03-22T12:18:25
flipkart,NUTRI ZAIKA,1,20.6,618.0,,2026-03-22T12:18:25
flipkart,LIMESTONE,1,20.6,618.0,,2026-03-22T12:18:25
flipkart,HORLICKS,2,20.4,612.0,,2026-03-22T12:18:25
flipkart,Tedstree,1,20.4,612.0,,2026-03-22T12:18:25
flipkart,VROJASS,1,20.3,609.0,,2026-03-22T12:18:25
flipkart,CBEBBG,1,20.3,609.0,,2026-03-22T12:18:25
flipkart,RUMPES,1,20.3,609.0,,2026-03-22T12:18:25
flipkart,K&K,1,20.0,600.0,,2026-03-22T12:18:25
flipkart,Conway,1,19.9,597.0,,2026-03-22T12:18:25
flipkart,JRS TRADERS,1,19.8,594.0,,2026-03-22T12:18:25
flipkart,BBETTER,2,19.8,594.0,,2026-03-22T12:18:25
flipkart,Aorihome,1,19.7,591.0,,2026-03-22T12:18:25
flipkart,kluzie,1,19.7,591.0,,2026-03-22T12:18:25
flipkart,Mallexo,2,19.7,591.0,,2026-03-22T12:18:25
flipkart,DOMENICO,1,19.6,588.0,,2026-03-22T12:18:25
flipkart,Roy Biotech,1,19.5,585.0,,2026-03-22T12:18:25
flipkart,Butterfly,1,19.5,585.0,,2026-03-22T12:18:25
flipkart,Adrenex by Flipkart,1,19.3,579.0,,2026-03-22T12:18:25
flipkart,Baby Fly,1,19.3,579.0,,2026-03-22T12:18:25
flipkart,Toddylon,1,19.3,579.0,,2026-03-22T12:18:25
flipkart,Hundred,1,19.1,573.0,,2026-03-22T12:18:25
flipkart,Chicco,2,18.8,564.0,,2026-03-22T12:18:25
flipkart,blutech,2,18.8,564.0,,2026-03-22T12:18:25
flipkart,BABYBEDS,1,18.7,561.0,,2026-03-22T12:18:25
flipkart,VITASTA,1,18.7,561.0,,2026-03-22T12:18:25
flipkart,DropoutEngineer,1,18.6,558.0,,2026-03-22T12:18:25
flipkart,Tata Sampann,2,18.3,549.0,,2026-03-22T12:18:25
flipkart,Roadster,2,18.3,549.0,,2026-03-22T12:18:25
flipkart,Jump Cuts,2,17.9,537.0,,2026-03-22T12:18:25
flipkart,Little Angel,3,17.9,537.0,,2026-03-22T12:18:25
flipkart,HOWUKE,1,17.9,537.0,,2026-03-22T12:18:25
flipkart,Morisons Baby Dreams,2,17.8,534.0,,2026-03-22T12:18:25
flipkart,APGgroup,1,17.8,534.0,,2026-03-22T12:18:25
flipkart,ARLAVYA,1,17.8,534.0,,2026-03-22T12:18:25
flipkart,trendy trading,1,17.7,531.0,,2026-03-22T12:18:25
flipkart,Mumma's home gramity,1,17.7,531.0,,2026-03-22T12:18:25
flipkart,worng,2,17.7,531.0,,2026-03-22T12:18:25
flipkart,Fashionate World,1,17.2,516.0,,2026-03-22T12:18:25
flipkart,Beauty Berry,3,17.2,516.0,,2026-03-22T12:18:25
flipkart,INDIWARRIOR,1,17.2,516.0,,2026-03-22T12:18:25
flipkart,Bekner,1,17.2,516.0,,2026-03-22T12:18:25
flipkart,Nova Plus by Nova,2,17.1,513.0,,2026-03-22T12:18:25
flipkart,Eduway,1,17.1,513.0,,2026-03-22T12:18:25
flipkart,Shopeleven,2,17.0,510.0,,2026-03-22T12:18:25
flipkart,Tinitot,1,17.0,510.0,,2026-03-22T12:18:25
flipkart,AJDK MART,1,17.0,510.0,,2026-03-22T12:18:25
flipkart,Bournvita,2,16.9,507.0,,2026-03-22T12:18:25
flipkart,Adnate,1,16.8,504.0,,2026-03-22T12:18:25
flipkart,CELLBELL,1,16.8,504.0,,2026-03-22T12:18:25
flipkart,CANTABIL,2,16.7,501.0,,2026-03-22T12:18:25
flipkart,JUGULAR,1,16.5,495.0,,2026-03-22T12:18:25
flipkart,Kidsmate,1,16.5,495.0,,2026-03-22T12:18:25
flipkart,Good Monk,1,16.3,489.0,,2026-03-22T12:18:25
flipkart,Wipro,2,16.2,486.0,,2026-03-22T12:18:25
flipkart,SV ULINT,1,16.2,486.0,,2026-03-22T12:18:25
flipkart,M.B Enterprise,3,16.1,483.0,,2026-03-22T12:18:25
flipkart,KHODAL ENTERPRISE by able kitchenware,1,16.0,480.0,,2026-03-22T12:18:25
flipkart,Suraj Herbals,1,16.0,480.0,,2026-03-22T12:18:25
flipkart,TRUE FURNITURE,1,16.0,480.0,,2026-03-22T12:18:25
flipkart,HV Enterprise,1,16.0,480.0,,2026-03-22T12:18:25
flipkart,Unnati times,1,15.9,477.0,,2026-03-22T12:18:25
flipkart,NITYA,1,15.9,477.0,,2026-03-22T12:18:25
flipkart,Alexei,1,15.9,477.0,,2026-03-22T12:18:25
flipkart,NGR FASHION,1,15.9,477.0,,2026-03-22T12:18:25
flipkart,HINEX BAGS,1,15.9,477.0,,2026-03-22T12:18:25
flipkart,Sai Shop,1,15.8,474.0,,2026-03-22T12:18:25
flipkart,United Colors of Benetton,2,15.8,474.0,,2026-03-22T12:18:25
flipkart,Godrej,1,15.7,471.0,,2026-03-22T12:18:25
flipkart,Jio,1,15.6,468.0,,2026-03-22T12:18:25
flipkart,Miss & Chief,1,15.6,468.0,,2026-03-22T12:18:25
flipkart,beautyblender,2,15.5,465.0,,2026-03-22T12:18:25
flipkart,BAJAJ by BAJAJ,1,15.5,465.0,,2026-03-22T12:18:25
flipkart,LWF,1,15.4,462.0,,2026-03-22T12:18:25
flipkart,RECKZOZ,1,15.3,459.0,,2026-03-22T12:18:25
flipkart,BabyGo,1,15.3,459.0,,2026-03-22T12:18:25
flipkart,APB TRADERS,1,15.3,459.0,,2026-03-22T12:18:25
flipkart,JAINIK,1,15.2,456.0,,2026-03-22T12:18:25
flipkart,HOMIMPEX,1,15.2,456.0,,2026-03-22T12:18:25
flipkart,FUNSKOOL,1,15.1,453.0,,2026-03-22T12:18:25
flipkart,SS Art Land,1,15.1,453.0,,2026-03-22T12:18:25
flipkart,PANKU,1,15.1,453.0,,2026-03-22T12:18:25
flipkart,Urban Terrain,1,15.0,450.0,,2026-03-22T12:18:25
flipkart,Webby,2,15.0,450.0,,2026-03-22T12:18:25
flipkart,Dettol,1,14.9,447.0,,2026-03-22T12:18:25
flipkart,NIGRIFIX,2,14.9,447.0,,2026-03-22T12:18:25
flipkart,enrics,1,14.9,447.0,,2026-03-22T12:18:25
flipkart,Hindware,1,14.8,444.0,,2026-03-22T12:18:25
flipkart,Jager-Smith,1,14.7,441.0,,2026-03-22T12:18:25
flipkart,NutroVally,1,14.7,441.0,,2026-03-22T12:18:25
flipkart,SHRIBALAJITOYS,2,14.6,438.0,,2026-03-22T12:18:25
flipkart,Google,1,14.5,435.0,,2026-03-22T12:18:25
flipkart,HRX by Hrithik Roshan,1,14.5,435.0,,2026-03-22T12:18:25
flipkart,USHA,2,14.5,435.0,,2026-03-22T12:18:25
flipkart,NE Furniture,2,14.5,435.0,,2026-03-22T12:18:25
flipkart,ketu,1,14.5,435.0,,2026-03-22T12:18:25
flipkart,sdt,1,14.4,432.0,,2026-03-22T12:18:25
flipkart,Womens 1st Choice,1,14.2,426.0,,2026-03-22T12:18:25
flipkart,skyunion,1,14.2,426.0,,2026-03-22T12:18:25
flipkart,Zain Sports,1,14.2,426.0,,2026-03-22T12:18:25
flipkart,MODERN HEADOS,3,14.2,426.0,,2026-03-22T12:18:25
flipkart,TAPUJI,1,14.2,426.0,,2026-03-22T12:18:25
flipkart,RKR,1,14.2,426.0,,2026-03-22T12:18:25
flipkart,FURNIMAX,1,14.2,426.0,,2026-03-22T12:18:25
flipkart,RIA Studio,1,14.2,426.0,,2026-03-22T12:18:25
flipkart,Sedulous,1,14.1,423.0,,2026-03-22T12:18:25
flipkart,Straplt,1,14.1,423.0,,2026-03-22T12:18:25
flipkart,BHARAT HEALTH,1,14.0,420.0,,2026-03-22T12:18:25
flipkart,Remang,1,13.8,414.0,,2026-03-22T12:18:25
flipkart,Ryze,1,13.8,414.0,,2026-03-22T12:18:25
flipkart,VIVIQ,1,13.7,411.0,,2026-03-22T12:18:25
flipkart,Kidsify,1,13.7,411.0,,2026-03-22T12:18:25
flipkart,Levin,1,13.7,411.0,,2026-03-22T12:18:25
flipkart,Khedu Fab,1,13.6,408.0,,2026-03-22T12:18:25
flipkart,Horlicks Women's Plus,2,13.5,405.0,,2026-03-22T12:18:25
flipkart,Viprax,1,13.5,405.0,,2026-03-22T12:18:25
flipkart,RECTITUDE,1,13.4,402.0,,2026-03-22T12:18:25
flipkart,Pocky,1,13.4,402.0,,2026-03-22T12:18:25
flipkart,The Better Home by Fumato,1,13.3,399.0,,2026-03-22T12:18:25
flipkart,KILLER,2,13.2,396.0,,2026-03-22T12:18:25
flipkart,BAXO,1,13.1,393.0,,2026-03-22T12:18:25
flipkart,BREEZE,1,13.1,393.0,,2026-03-22T12:18:25
flipkart,CLOVERBYTE,1,13.0,390.0,,2026-03-22T12:18:25
flipkart,Mini Berry,1,13.0,390.0,,2026-03-22T12:18:25
flipkart,LEGO,2,13.0,390.0,,2026-03-22T12:18:25
flipkart,PERFECT HEALTH,1,12.9,387.0,,2026-03-22T12:18:25
flipkart,BIGMUSCLES NUTRITION,2,12.9,387.0,,2026-03-22T12:18:25
flipkart,kitchkart,1,12.7,381.0,,2026-03-22T12:18:25
flipkart,Craft store,1,12.7,381.0,,2026-03-22T12:18:25
flipkart,Home Store India,1,12.7,381.0,,2026-03-22T12:18:25
flipkart,CIR,1,12.7,381.0,,2026-03-22T12:18:25
flipkart,SleepyHug,2,12.7,381.0,,2026-03-22T12:18:25
flipkart,NORVIUM,2,12.6,378.0,,2026-03-22T12:18:25
flipkart,SPACE,1,12.6,378.0,,2026-03-22T12:18:25
flipkart,Let's Try,1,12.6,378.0,,2026-03-22T12:18:25
flipkart,Nestle Cerelac,1,12.6,378.0,,2026-03-22T12:18:25
flipkart,Tiny Tycoon,2,12.6,378.0,,2026-03-22T12:18:25
flipkart,HDWAY AYURVEDA,2,12.6,378.0,,2026-03-22T12:18:25
flipkart,IMPERATIVE,1,12.5,375.0,,2026-03-22T12:18:25
flipkart,lejano,1,12.5,375.0,,2026-03-22T12:18:25
flipkart,HighFresh,1,12.5,375.0,,2026-03-22T12:18:25
flipkart,Magneto,1,12.4,372.0,,2026-03-22T12:18:25
flipkart,Horlicks Mother's Plus,1,12.3,369.0,,2026-03-22T12:18:25
flipkart,Kiraro,1,12.2,366.0,,2026-03-22T12:18:25
flipkart,Worldwood,1,12.2,366.0,,2026-03-22T12:18:25
flipkart,METRONAUT,1,12.1,363.0,,2026-03-22T12:18:25
flipkart,Rakso,1,12.1,363.0,,2026-03-22T12:18:25
flipkart,Ostocalcium,1,12.1,363.0,,2026-03-22T12:18:25
flipkart,Toys spot,1,12.1,363.0,,2026-03-22T12:18:25
flipkart,CAPTAIN,1,12.0,360.0,,2026-03-22T12:18:25
flipkart,WAKTORO,1,12.0,360.0,,2026-03-22T12:18:25
